route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
01250425-27,20250401,20250401-27-27141,27A - Milton GO,,1,MDDS3106,375050,1,1,27A
01250425-32,20250401,20250401-32-32060,32 - York Mills Term,,0,MDDS3106,375079,1,1,32
01250425-56,20250401,20250401-56-56230,56 - Oakville GO,,1,MDDS3105,375128,1,1,56
01250425-56,20250401,20250401-56-56041,56 - DC Oshawa GO,,0,MDDS3105,375131,1,1,56
01250425-41,20250401,20250401-41-41161,41 - Hamilton GO,,1,MDDS3104,375110,1,1,41
01250425-33,20250401,20250401-33-33050,33E - York Mills Term,,0,MDDS3104,375089,1,1,33E
01250425-21,20250401,20250401-21-21271,21 - Milton GO,,1,MDDS3103,375035,1,1,21
01250425-19,20250401,20250401-19-19121,19 - Square One,,1,MDDS3103,375023,1,1,19
01250425-31,20250401,20250401-31-31030,31F - Union Station,,0,MDDS3103,375064,1,1,31F
01250425-21,20250401,20250401-21-21244,21A - Union Station,,0,MDDS3102,375028,1,1,21A
01250425-21,20250401,20250401-21-21111,21 - Milton GO,,1,MDDS3102,375035,1,1,21
01250425-31,20250401,20250401-31-31020,31E - Union Station,,0,MDDS3102,375068,1,1,31E
01250425-41,20250401,20250401-41-41061,41 - Hamilton GO,,1,MDDS3101,375110,1,1,41
01250425-94,20250401,20250401-94-94001,94 - Pickering GO,,0,MDDS3101,375693,1,1,94
01250425-17,20250401,20250401-17-17781,17 - U of Waterloo,,0,MDDS2322,374997,1,1,17
01250425-17,20250401,20250401-17-17650,17 - Hamilton GO,,1,MDDS2322,374998,1,1,17
01250425-30,20250401,20250401-30-30881,30 - U of Waterloo,,1,MDDS2321,375057,1,1,30
01250425-30,20250401,20250401-30-30790,30 - Bramalea GO,,0,MDDS2321,375060,1,1,30
